META	SCAN_START_UTC	2026-07-16T19:34:16Z
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ai-universe-frontend-auf-3
OK	84	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2423
OK	2560	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-11
OK	868	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2611
OK	524	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2618
OK	1500	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6440
OK	1452	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-ci-gate5-bot-suffix
OK	1904	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-27
OK	1212	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6449
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2886
OK	604	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2415
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-jleechanclaw-harness-jleechanclaw-harness-8
OK	10536	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-runner2322
OK	1976	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-18
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2627
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2881
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan-project_agento-worktree_upstream_sync
OK	1392	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-20
OK	516	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-cmux-branch-explore-auth-xzab3dju
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-76
OK	5372	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2620
OK	9684	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2412
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2829
OK	1296	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2643
OK	40	/Users/jleechan/.claude/projects/-private-tmp-openclaw_sso_review
OK	272	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-ai-wa-3073
OK	3132	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-6
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2485
OK	356	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3301
OK	1436	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1848
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2816
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2688
OK	3232	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-auto-factory
OK	296	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-reuse-33sveq2o
OK	496	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-reuse-9nknrvny
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2482
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-1
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6415
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2476
OK	300	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2644
OK	280	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3339
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2449
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2811
OK	3764	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-welcome-gate
OK	1216	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1846
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2818
OK	2972	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6423
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2440
OK	1268	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2672
OK	2044	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-hermes-agent-ha-2
OK	180	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2827
OK	1684	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-8
OK	76	/Users/jleechan/.claude/projects/-private-tmp-exportcommands-neutral-DfGlUV
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2447
OK	1660	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2675
OK	1512	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1841
OK	284	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3337
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2820
OK	908	/Users/jleechan/.claude/projects/-private-tmp-wt-shadow-cleanup
OK	9132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2681
OK	2500	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2478
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-malform-campaign
OK	84	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2880
OK	548	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-stamp-branch-explore-risks-bxdbirgy
OK	464	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-risks-m6ax2y98
OK	1040	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2413
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-77
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2621
OK	416	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-risks-7n1xernw
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-project-ai-universe-frontend-ai-universe-frontend
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2887
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2619
OK	4	/Users/jleechan/.claude/projects/-private-tmp-exportcommands-neutral-B3KLCg
OK	34496	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-cost32432
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2873
OK	1300	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6448
OK	5824	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2626
OK	604	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2414
OK	236	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-risks-ief4besf
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_skillz12312
OK	97400	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-fix-pr-preview-composite-guard
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2845
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--openclaw-bak
OK	192	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ai-universe-frontend-auf-2
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-projects-ai_universe_frontend
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-misc-23423fg23r2
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2610
OK	980	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2422
OK	1532	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6441
OK	44	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-autolvl-coder
OK	2476	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-17
OK	436	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-reuse-9zv7af-i
OK	440	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2628
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2842
OK	48	/Users/jleechan/.claude/projects/-Users-jleechan--gemini-antigravity-cli-brain-f01d8998-dfc5-4570-b9c0-f68ae2d427a1--system-generated-worktrees-subagent-Re-Roll-Engine-Implementer-reroll-engine-implementer-774bee4a-daemon
OK	824	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-concept-ovj0wur5
OK	119120	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432
OK	1424	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6446
OK	140	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3193
OK	272	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2425
OK	800	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2617
OK	216	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-secure-proof-auto-export-secure-proof-auto-export-1
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2889
OK	1752	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-pr-7888
OK	527856	/Users/jleechan/.claude/projects/-private-tmp
OK	2540	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2635
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-repos-jleechanorg-worldarchitect.ai
OK	360	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2407
OK	128	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6464
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-97
OK	76	/Users/jleechan/.claude/projects/-Users-jleechan-llm_wiki
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-.gemini-antigravity-worktrees-worldarchitect.ai-refactor-world-location-fields
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2860
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2438
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-merge-train-mt2-19
OK	51804	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-audit-2026-06-27
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2894
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2858
OK	16840	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-video-worldfair
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2893
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2632
OK	112	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-0gnNDu-worktrees-ao-proof-20260711T171019-ao-proof-20260711T171019-1
OK	3924	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-claude-commands-claude-commands-1
OK	102424	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-runnner-f23rgwe
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2867
OK	140	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3189
OK	52	/Users/jleechan/.claude/projects/-private-tmp-exportcommands-neutral-4u9Tmg
OK	72	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1839
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ai-universe-lite-aul-3
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2604
OK	1120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2436
OK	1896	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1830
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-99
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2851
OK	3560	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6455
OK	756	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2409
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2869
OK	864	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6452
OK	148712	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fable-wa
OK	1024	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1837
OK	140	/Users/jleechan/.claude/projects/-private-tmp-wa-8103-godmode-directive-fix
OK	1520	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-agy-default
OK	892	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2603
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2856
OK	6304	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2431
OK	8804	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2668
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2802
OK	5012	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6439
OK	360	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-daemon
OK	32	/Users/jleechan/.claude/projects/-private-tmp-pr-orch-bases-worldarchitect-ai
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-agent-orchestrator
OK	2860	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2465
OK	544	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6406
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-openclaw-sso
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2491
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2657
OK	1388	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-audit-2026-06-27-F
OK	1268	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3127
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2805
OK	1184	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-readshim-branch-explore-reuse-i6yhhjmy
OK	20	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-pr8286-exact-f2db
OK	596	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-risks-dqtopapw
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2496
OK	1208	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2650
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2462
OK	12	/Users/jleechan/.claude/projects/-private-tmp-factory-jleechan-9byt-6-r1-daemon
OK	136	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1864
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2659
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2833
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2692
OK	448	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-concept-08um71wr
OK	1364	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1852
OK	1884	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6437
OK	72928	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-login
OK	68728	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-revert-auth
OK	1416	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2666
OK	312	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-concept-i5wk2zyp
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-agent-orchestrator-mirror
OK	3796	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2454
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2834
OK	344	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-concept-56jt9gko
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2498
OK	608	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-auth-dhbc0e5m
OK	376	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-auth-ycws22o7
OK	16880	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2453
OK	1296	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1855
OK	776	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2661
OK	1552	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6430
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-workarchitect-ai
OK	1076	/Users/jleechan/.claude/projects/-private-tmp-claude-commands-sidekick-finish-thin-skill-migration
OK	6356	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-ai-wa-3051
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2695
OK	1396	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1836
OK	408	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-risks-6d2uhkhz
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_runnner_f23rgwe-ez-gh-actions
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2602
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2868
OK	3352	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2430
OK	3260	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6453
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2857
OK	404	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2437
OK	1692	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2605
OK	372	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-reuse--m9gy03r
OK	144	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3175
OK	1028	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1831
OK	2700	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6454
OK	348	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-concept-ejughhk7
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2850
OK	444	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2408
OK	596	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-cmux-mssing
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2859
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-runner
OK	29908	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-shy-campaign
OK	952	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2401
OK	1036	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2633
OK	14028	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-auth-needed
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2866
OK	1748	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1838
OK	1660	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-101
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2892
OK	152	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3144
OK	4520	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fastembedd
OK	432	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2406
OK	60616	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-level-quick
OK	2828	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2634
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2895
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2861
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-merge-train-mt2-18
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2439
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2499
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2835
OK	348	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-auth-q0tpot4g
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan-projects-ai-universe-frontend
OK	360	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-reuse-2yfrgpcm
OK	2920	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-ai-wa-3050
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2694
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2660
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2452
OK	612	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6431
OK	412	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1854
OK	69272	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-llm-inspector
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-Documents
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2832
OK	176	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3128
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-workarchitect-ai
OK	1088	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1853
OK	7384	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-feat-restore-rag-shadow-mode
OK	5132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6436
OK	4072	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2455
OK	2100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2667
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2693
OK	6116	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-pr8060-safe-merge
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2804
OK	392	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-auth-tixx7m7l
OK	32	/Users/jleechan/.claude/projects/-Users-jleechan-project_worldaiclaw-worldai_claw
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2463
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1891
OK	3372	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2651
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2497
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan-.hermes
OK	1588	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-pagination-repro-verify
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan-thinclaw
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2803
OK	1316	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2669
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan-repos-jleechanorg-worldarchitect-ai--worktrees-fix-cost-reports
OK	732	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6438
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2490
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects_other-disk_magician
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan---openclaw
OK	912	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1862
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2656
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2464
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2724
OK	10924	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2340
OK	236	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2516
OK	68	/Users/jleechan/.claude/projects/-private-var-folders-j0-byd1z6px50v88lf679bgt0h00000gn-T-ao-inttest-wafer-H2BAxE
OK	2068	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1910
OK	108	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-y3XHw0-worktrees-ao-proof-20260711T170401-ao-proof-20260711T170401-1
OK	2244	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2971
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2985
